City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Kolkata,2019-05-01,Station_K2,349.5,318.4,113.5,107.6,39.4,26.7,2.5,66.2,51.2,1.23,13.16,1.39,340.5,Severe
Bangalore,2019-05-01,Station_B1,399.2,20.0,76.9,91.5,230.7,23.3,2.06,86.1,104.4,3.85,6.85,8.93,238.1,Good
Bangalore,2019-05-01,Station_B2,393.6,97.4,37.7,93.7,137.7,3.2,6.43,51.2,81.2,0.9,9.26,7.71,483.4,Severe
Delhi,2019-05-02,Station_D1,474.3,386.5,47.2,73.5,0.6,32.9,5.2,87.0,145.4,7.17,7.18,4.6,465.1,Poor
Delhi,2019-05-02,Station_D2,156.0,436.7,17.6,139.5,212.1,39.8,7.14,55.8,114.3,12.83,5.69,5.59,306.2,Moderate
Mumbai,2019-05-02,Station_M1,240.3,132.9,173.0,54.5,233.4,10.2,4.53,18.7,115.6,0.82,6.86,6.91,40.9,Satisfactory
Mumbai,2019-05-02,Station_M2,306.6,549.8,179.1,42.8,68.0,34.2,2.68,67.0,184.9,0.43,24.9,1.3,127.5,Severe
Chennai,2019-05-02,Station_C1,490.8,239.6,145.2,74.6,45.9,11.2,6.87,84.5,114.5,6.79,25.07,7.3,98.9,Very Poor
Chennai,2019-05-02,Station_C2,326.9,301.2,154.9,13.9,60.5,46.0,6.32,31.5,93.6,16.73,8.22,4.69,302.2,Good
Kolkata,2019-05-02,Station_K1,463.4,485.0,191.3,92.7,49.6,45.8,9.13,74.0,33.0,0.72,3.02,7.49,328.3,Good
Kolkata,2019-05-02,Station_K2,149.6,145.3,90.4,85.7,79.0,4.2,2.11,23.5,196.1,18.06,22.61,6.99,452.1,Good
Bangalore,2019-05-02,Station_B1,231.2,582.2,189.3,74.8,220.1,39.6,9.53,77.2,45.3,18.2,22.68,0.71,306.9,Very Poor
Bangalore,2019-05-02,Station_B2,196.2,352.3,98.2,115.9,236.8,40.7,2.12,30.4,97.4,19.96,7.47,3.34,227.5,Severe
Delhi,2019-05-03,Station_D1,303.5,349.3,169.6,65.9,17.7,25.3,7.4,44.6,130.4,7.88,24.6,3.8,197.7,Very Poor
Delhi,2019-05-03,Station_D2,324.3,468.5,69.3,4.4,28.2,42.2,2.05,80.5,71.5,19.59,12.19,8.81,295.8,Poor
Mumbai,2019-05-03,Station_M1,240.7,23.3,73.7,120.4,163.7,24.7,4.43,84.4,33.0,5.68,20.22,1.58,116.8,Severe
Mumbai,2019-05-03,Station_M2,365.7,563.9,124.2,53.7,74.2,31.2,8.09,6.4,93.3,17.4,8.56,0.21,232.5,Severe
Chennai,2019-05-03,Station_C1,160.7,183.2,83.5,39.1,67.2,32.1,5.21,81.6,57.2,17.79,20.54,9.33,133.5,Very Poor
Chennai,2019-05-03,Station_C2,13.7,158.5,194.3,78.2,4.9,38.2,9.99,71.0,157.4,18.49,23.31,4.85,57.5,Very Poor
Kolkata,2019-05-03,Station_K1,79.0,166.2,98.0,97.0,220.3,10.1,2.75,71.3,194.6,17.75,22.52,5.84,458.7,Poor
Kolkata,2019-05-03,Station_K2,93.9,399.6,139.8,129.3,52.6,21.3,5.72,73.3,62.7,11.83,17.68,3.92,354.7,Severe
Bangalore,2019-05-03,Station_B1,446.1,504.8,52.9,45.1,52.8,29.4,0.0,83.1,196.2,3.92,3.76,5.36,440.3,Very Poor
Bangalore,2019-05-03,Station_B2,342.1,501.3,7.5,93.4,109.3,29.8,0.27,15.9,45.7,2.58,4.84,5.3,273.4,Good
Delhi,2019-05-04,Station_D1,159.5,523.2,90.9,107.7,6.0,30.9,7.45,35.9,189.0,0.47,3.62,7.41,457.4,Satisfactory
Delhi,2019-05-04,Station_D2,45.8,399.7,11.5,134.1,152.5,44.9,0.51,17.2,194.4,18.5,29.49,9.15,26.1,Poor
Mumbai,2019-05-04,Station_M1,324.0,549.5,43.5,72.0,224.0,20.3,6.38,2.6,4.4,9.0,12.82,9.15,226.4,Satisfactory
Mumbai,2019-05-04,Station_M2,278.2,571.0,63.6,24.5,179.1,10.5,5.01,44.0,122.4,17.12,10.14,1.34,259.7,Good
Chennai,2019-05-04,Station_C1,185.0,258.6,74.0,143.5,69.2,21.6,8.02,59.6,62.4,10.14,3.22,4.33,429.1,Moderate
Chennai,2019-05-04,Station_C2,46.7,463.4,110.5,144.3,124.1,16.7,4.21,11.6,191.7,1.54,27.28,7.07,367.5,Satisfactory
Kolkata,2019-05-04,Station_K1,34.2,63.1,16.9,48.5,244.1,10.6,6.8,23.0,85.9,15.68,0.55,2.04,155.8,Very Poor
Kolkata,2019-05-04,Station_K2,227.4,262.5,48.4,88.1,99.9,10.6,8.31,88.3,131.4,14.47,25.42,7.02,19.0,Poor
Bangalore,2019-05-04,Station_B1,476.7,492.6,86.2,59.9,4.7,37.0,8.33,41.7,165.7,9.8,15.59,1.19,358.1,Moderate
Bangalore,2019-05-04,Station_B2,266.2,48.4,151.4,120.6,134.4,18.9,3.96,40.1,62.6,17.91,12.94,6.99,420.4,Satisfactory
Delhi,2019-05-05,Station_D1,7.0,104.3,156.7,4.1,218.0,27.8,9.34,17.9,67.0,10.75,7.91,1.38,169.9,Severe
Delhi,2019-05-05,Station_D2,387.9,198.7,10.5,41.1,56.9,38.1,0.02,49.7,145.9,1.4,25.77,7.04,443.1,Satisfactory
Mumbai,2019-05-05,Station_M1,152.2,449.7,146.1,114.8,113.7,14.6,0.66,52.2,49.5,18.71,24.95,8.12,125.3,Very Poor
Mumbai,2019-05-05,Station_M2,405.3,334.4,141.5,132.2,84.4,37.2,2.8,87.7,127.0,1.5,23.98,5.02,173.9,Satisfactory
Chennai,2019-05-05,Station_C1,28.5,180.7,115.5,33.0,134.1,47.0,0.33,21.4,0.5,11.19,9.72,7.04,459.0,Moderate
Chennai,2019-05-05,Station_C2,182.5,187.5,103.5,113.1,61.2,26.2,3.39,0.6,103.7,11.01,15.66,5.64,211.7,Severe
Kolkata,2019-05-05,Station_K1,360.0,471.3,180.1,129.8,101.6,37.7,2.09,29.4,86.6,9.76,10.09,7.15,270.6,Moderate
Kolkata,2019-05-05,Station_K2,169.9,485.6,89.1,32.9,117.2,48.3,6.24,81.2,33.9,11.53,23.02,8.28,64.4,Severe
Bangalore,2019-05-05,Station_B1,90.8,575.2,31.7,8.9,151.8,31.1,2.27,75.6,96.7,0.33,27.34,4.04,18.8,Satisfactory
Bangalore,2019-05-05,Station_B2,3.2,252.1,36.4,105.0,117.9,0.6,3.94,68.3,35.7,3.44,0.75,0.89,71.1,Severe
Delhi,2019-05-06,Station_D1,148.2,346.3,39.0,104.2,100.0,3.8,6.09,25.8,138.7,17.02,25.2,2.11,28.7,Poor
Delhi,2019-05-06,Station_D2,499.4,170.9,111.2,57.6,18.6,28.7,9.76,93.2,38.9,7.7,24.7,7.73,248.6,Severe
Mumbai,2019-05-06,Station_M1,358.3,110.4,163.9,98.3,138.4,32.9,2.9,81.1,168.9,17.77,22.11,7.8,102.6,Poor
Mumbai,2019-05-06,Station_M2,239.5,154.9,58.2,121.5,68.3,33.1,8.2,54.8,77.1,18.96,23.73,4.1,114.5,Moderate
Chennai,2019-05-06,Station_C1,160.1,524.4,163.7,71.3,101.2,1.5,0.36,77.3,44.5,9.7,26.99,4.29,53.5,Good
Chennai,2019-05-06,Station_C2,390.7,126.1,19.2,104.7,102.1,21.4,2.17,63.1,12.3,18.56,23.09,4.37,268.3,Severe
Kolkata,2019-05-06,Station_K1,431.6,37.4,76.6,90.2,213.4,1.3,6.06,70.7,23.4,10.95,4.14,7.47,487.1,Poor
Kolkata,2019-05-06,Station_K2,369.7,387.1,82.7,43.4,230.6,17.9,4.03,48.1,83.1,13.25,26.74,6.27,426.3,Severe
Bangalore,2019-05-06,Station_B1,3.6,304.2,120.0,148.0,181.7,34.0,6.23,54.9,131.7,15.28,21.75,5.14,371.0,Severe
Bangalore,2019-05-06,Station_B2,123.4,377.1,196.3,30.6,217.0,33.3,7.26,49.0,11.4,12.44,18.87,2.05,17.9,Good
Delhi,2019-05-07,Station_D1,359.4,319.8,6.9,68.4,110.2,33.0,4.98,37.4,74.5,14.23,29.91,8.43,396.5,Satisfactory
Delhi,2019-05-07,Station_D2,403.5,416.5,73.8,81.1,246.3,41.7,4.85,99.7,35.2,2.59,13.33,0.16,406.4,Good
Mumbai,2019-05-07,Station_M1,178.7,209.9,93.5,96.9,237.0,5.6,9.66,13.5,155.1,19.88,21.59,8.44,221.7,Severe
Mumbai,2019-05-07,Station_M2,337.2,119.1,45.0,105.9,25.6,37.8,3.55,17.1,26.1,18.67,22.94,0.77,375.0,Moderate
Chennai,2019-05-07,Station_C1,428.1,149.7,191.8,60.6,124.1,27.6,4.89,26.1,140.7,10.84,19.03,8.83,69.7,Poor
Chennai,2019-05-07,Station_C2,393.3,513.8,105.0,50.2,89.8,49.4,8.88,36.3,24.5,17.82,29.27,9.61,280.6,Satisfactory
Kolkata,2019-05-07,Station_K1,132.0,251.5,6.7,69.7,56.6,24.9,3.71,81.7,143.3,3.28,7.79,6.3,10.2,Satisfactory
Kolkata,2019-05-07,Station_K2,340.2,130.5,1.8,29.1,21.6,34.1,7.28,71.3,194.0,7.51,4.88,5.92,499.5,Severe
Bangalore,2019-05-07,Station_B1,326.2,297.3,186.2,55.0,165.7,13.1,3.91,37.9,111.8,17.67,3.54,0.66,125.0,Severe
Bangalore,2019-05-07,Station_B2,354.0,560.0,193.5,1.4,96.1,46.4,6.77,53.8,143.9,6.19,11.46,4.43,195.0,Poor
Delhi,2019-05-08,Station_D1,11.8,524.0,187.4,65.1,114.3,16.7,7.22,85.7,63.5,9.07,17.88,1.05,212.4,Very Poor
Delhi,2019-05-08,Station_D2,291.3,554.3,151.6,12.3,180.2,41.4,5.81,87.2,172.7,7.95,10.67,8.9,320.5,Poor
Mumbai,2019-05-08,Station_M1,429.6,481.4,199.0,146.4,160.7,9.6,5.46,2.0,135.3,1.49,18.91,6.87,360.0,Satisfactory
Mumbai,2019-05-08,Station_M2,274.1,555.8,71.3,26.2,142.3,8.5,5.67,29.6,191.8,19.69,18.52,5.28,110.2,Good
Chennai,2019-05-08,Station_C1,461.3,429.6,28.2,40.1,249.6,25.8,1.9,42.4,145.4,9.81,27.7,1.19,499.9,Very Poor
Chennai,2019-05-08,Station_C2,203.5,313.5,61.9,74.8,144.6,9.0,4.28,85.7,19.6,8.7,14.62,6.12,368.2,Very Poor
Kolkata,2019-05-08,Station_K1,157.3,391.4,196.6,18.3,65.6,9.3,1.94,34.8,90.3,0.68,3.13,9.51,86.6,Good
Kolkata,2019-05-08,Station_K2,102.7,178.6,25.0,30.0,172.0,16.7,4.98,17.4,184.9,1.09,15.83,4.33,420.6,Very Poor
Bangalore,2019-05-08,Station_B1,242.4,573.8,193.5,0.9,138.7,49.5,4.87,68.5,165.9,18.39,18.79,4.03,481.5,Good
Bangalore,2019-05-08,Station_B2,371.7,429.2,78.0,8.3,212.4,5.1,1.44,88.5,175.0,17.15,4.74,3.07,61.2,Satisfactory
Delhi,2019-05-09,Station_D1,407.0,65.4,112.3,94.0,110.1,18.4,9.92,61.3,152.3,13.13,29.52,8.31,171.4,Moderate
Delhi,2019-05-09,Station_D2,4.7,537.2,92.1,54.7,82.1,32.9,9.85,4.1,130.7,14.82,5.4,9.36,148.4,Moderate
Mumbai,2019-05-09,Station_M1,429.5,329.6,57.9,101.8,160.7,35.7,1.15,58.0,165.3,15.13,13.17,3.95,426.6,Very Poor
Mumbai,2019-05-09,Station_M2,103.3,439.8,161.3,13.2,44.5,16.2,1.14,84.2,135.1,8.58,2.05,8.88,225.1,Severe
Chennai,2019-05-09,Station_C1,226.5,405.9,188.0,52.0,196.1,11.3,9.92,81.5,20.1,16.9,10.5,1.77,442.8,Severe
Chennai,2019-05-09,Station_C2,353.9,230.2,45.6,62.3,32.6,2.7,7.28,79.5,150.8,18.6,10.29,9.06,412.0,Satisfactory
Kolkata,2019-05-09,Station_K1,298.9,580.8,190.8,124.9,127.8,34.1,4.46,56.0,40.8,17.66,6.96,8.58,339.0,Poor
Kolkata,2019-05-09,Station_K2,138.7,428.3,169.6,137.2,16.4,3.3,6.51,91.6,70.2,11.0,20.08,9.01,359.1,Good
Bangalore,2019-05-09,Station_B1,286.4,172.3,60.5,144.3,58.4,7.3,5.71,44.7,85.3,0.36,7.1,7.39,301.5,Satisfactory
Bangalore,2019-05-09,Station_B2,251.3,212.9,190.0,63.4,40.8,15.7,1.62,64.2,185.1,15.18,7.37,4.47,433.4,Poor
Delhi,2019-05-10,Station_D1,171.5,493.8,48.4,103.5,169.5,38.4,0.63,20.1,151.9,5.8,16.23,3.41,167.9,Severe
Delhi,2019-05-10,Station_D2,310.7,152.3,120.0,90.9,203.0,33.0,5.12,73.2,2.9,19.92,21.96,1.63,444.8,Very Poor
Mumbai,2019-05-10,Station_M1,130.7,544.3,16.4,114.8,2.3,18.1,8.53,71.6,116.7,16.42,12.54,6.55,328.7,Poor
Mumbai,2019-05-10,Station_M2,255.5,261.2,27.0,8.8,214.2,27.6,4.59,69.7,88.9,18.36,28.21,5.62,362.6,Poor
Chennai,2019-05-10,Station_C1,397.1,383.7,72.5,21.4,241.8,32.1,5.29,29.6,12.0,13.57,15.22,7.25,413.2,Satisfactory
Chennai,2019-05-10,Station_C2,38.1,389.5,191.1,2.5,180.9,36.8,7.49,83.8,49.1,8.31,6.33,7.06,370.7,Very Poor
Kolkata,2019-05-10,Station_K1,453.1,281.7,130.9,147.5,246.7,35.2,4.98,33.2,48.0,12.27,11.55,7.08,184.6,Good
Kolkata,2019-05-10,Station_K2,427.1,531.5,143.3,104.3,233.8,31.8,0.25,45.4,28.0,17.43,2.68,4.47,338.7,Very Poor
Bangalore,2019-05-10,Station_B1,300.6,368.5,77.2,95.0,61.0,4.1,1.54,67.5,61.3,5.11,8.12,2.61,418.1,Satisfactory
Bangalore,2019-05-10,Station_B2,351.6,104.8,105.1,102.4,76.4,8.9,0.93,63.5,30.6,7.81,22.29,6.65,333.9,Severe
Delhi,2019-05-11,Station_D1,398.8,495.4,191.2,29.0,66.5,28.1,4.6,86.9,190.0,6.11,15.38,9.35,294.5,Moderate
Delhi,2019-05-11,Station_D2,460.8,25.4,154.6,96.5,236.1,25.6,4.27,96.9,103.7,3.56,24.27,0.55,111.4,Poor
Mumbai,2019-05-11,Station_M1,128.1,103.6,5.5,99.2,104.9,9.6,3.39,96.5,55.4,17.77,23.12,8.82,22.7,Severe
Mumbai,2019-05-11,Station_M2,477.1,278.8,94.6,98.8,199.1,12.1,5.72,91.7,96.3,3.62,1.01,0.29,52.8,Satisfactory
Chennai,2019-05-11,Station_C1,372.3,284.7,184.2,83.5,173.7,15.6,7.95,20.0,144.2,16.63,12.08,3.47,122.3,Severe
Chennai,2019-05-11,Station_C2,480.0,410.8,80.3,24.3,65.9,33.4,6.86,25.6,191.9,12.41,3.9,9.91,498.2,Moderate
Kolkata,2019-05-11,Station_K1,26.7,64.1,85.1,76.7,60.6,42.1,7.07,85.0,178.5,2.14,19.73,8.24,101.8,Satisfactory
Kolkata,2019-05-11,Station_K2,473.7,232.3,157.9,110.5,79.1,20.9,6.63,84.8,180.6,19.11,4.14,5.54,349.5,Poor
Bangalore,2019-05-11,Station_B1,299.0,236.3,143.5,103.3,34.8,6.4,2.81,8.8,181.7,12.68,23.38,0.97,174.1,Moderate
Bangalore,2019-05-11,Station_B2,107.8,375.8,44.4,14.1,91.0,1.6,3.15,72.2,21.8,10.67,16.38,3.48,257.3,Satisfactory
Delhi,2019-05-12,Station_D1,406.9,315.1,122.4,70.9,159.1,23.0,8.46,89.9,74.6,17.43,19.85,8.79,215.2,Severe
Delhi,2019-05-12,Station_D2,322.1,276.9,187.3,14.6,223.3,45.4,5.95,21.6,47.0,10.09,9.66,3.18,130.6,Poor
Mumbai,2019-05-12,Station_M1,127.3,340.4,61.1,14.0,172.1,17.8,4.85,13.0,173.6,11.6,18.11,4.52,386.0,Poor
Mumbai,2019-05-12,Station_M2,300.6,228.4,131.9,136.1,167.5,37.7,6.16,16.6,83.0,1.32,25.61,0.79,271.6,Satisfactory
Chennai,2019-05-12,Station_C1,459.4,77.4,12.0,16.3,69.9,36.3,9.37,26.6,131.6,1.08,4.43,8.44,78.9,Poor
Chennai,2019-05-12,Station_C2,18.5,495.9,186.6,102.2,195.5,40.1,7.57,68.7,190.0,5.38,22.29,7.48,224.3,Moderate
Kolkata,2019-05-12,Station_K1,301.1,230.7,82.2,74.8,96.2,17.1,5.94,23.4,47.9,1.81,24.54,1.98,310.0,Moderate
Kolkata,2019-05-12,Station_K2,458.4,246.9,24.1,82.4,202.1,24.2,2.57,15.8,128.8,16.52,14.96,3.57,59.1,Poor
Bangalore,2019-05-12,Station_B1,125.8,380.8,183.6,60.1,5.8,1.7,0.44,92.0,34.8,14.02,7.76,9.08,249.7,Moderate
Bangalore,2019-05-12,Station_B2,160.2,248.3,21.7,93.7,146.3,1.8,2.15,11.6,5.3,16.73,4.85,6.51,146.5,Good
Delhi,2019-05-13,Station_D1,278.5,347.9,52.4,52.6,108.4,27.3,7.21,59.9,109.8,15.07,11.85,1.35,311.0,Good
Delhi,2019-05-13,Station_D2,76.1,503.4,150.1,117.8,88.7,34.0,4.21,3.1,63.5,16.9,3.18,0.81,464.8,Poor
Mumbai,2019-05-13,Station_M1,259.6,98.0,151.3,115.0,32.8,40.2,1.26,11.4,176.3,15.92,2.58,7.02,302.3,Satisfactory
Mumbai,2019-05-13,Station_M2,274.9,551.0,61.4,73.7,200.8,18.9,5.56,36.1,79.6,13.08,20.96,7.74,197.3,Moderate
Chennai,2019-05-13,Station_C1,311.0,235.0,15.0,65.0,229.2,16.9,0.92,38.3,36.8,11.21,27.46,0.29,404.2,Good
Chennai,2019-05-13,Station_C2,426.1,245.8,167.4,148.3,173.2,12.4,7.57,9.9,80.2,15.81,20.64,8.15,170.1,Satisfactory
Kolkata,2019-05-13,Station_K1,131.8,262.4,77.5,127.8,188.8,13.8,8.92,94.9,58.3,12.25,9.1,6.95,163.3,Moderate
Kolkata,2019-05-13,Station_K2,132.0,514.8,63.6,79.3,196.3,44.0,3.87,14.9,97.3,7.27,19.12,3.36,439.1,Good
Bangalore,2019-05-13,Station_B1,52.3,165.7,74.1,148.7,135.9,1.8,3.08,45.4,169.7,7.52,28.91,2.33,471.3,Moderate
Bangalore,2019-05-13,Station_B2,343.8,5.2,195.6,43.5,14.6,37.5,5.77,32.7,25.9,2.22,6.87,2.35,25.5,Good
Delhi,2019-05-14,Station_D1,206.7,476.4,71.6,59.6,225.0,45.2,0.51,78.7,71.5,19.37,4.58,0.97,363.4,Severe
Delhi,2019-05-14,Station_D2,377.5,520.0,61.5,142.7,92.9,46.0,4.28,27.1,197.8,6.19,16.14,9.42,201.4,Poor
Mumbai,2019-05-14,Station_M1,421.7,472.0,173.4,140.6,171.0,31.9,9.44,3.6,154.0,15.63,5.81,5.88,493.0,Good
Mumbai,2019-05-14,Station_M2,122.1,150.6,152.1,144.6,99.7,1.7,8.18,63.7,20.3,3.23,29.46,1.9,171.3,Satisfactory
Chennai,2019-05-14,Station_C1,379.3,461.8,34.9,96.0,222.9,19.1,7.69,28.8,157.3,0.55,21.09,9.21,271.1,Very Poor
Chennai,2019-05-14,Station_C2,329.3,563.8,157.2,127.7,58.2,34.3,2.96,76.5,32.1,8.57,8.38,7.42,109.1,Good
Kolkata,2019-05-14,Station_K1,278.0,473.0,20.1,145.0,18.5,19.2,2.52,74.9,100.7,12.47,3.7,4.54,76.1,Very Poor
Kolkata,2019-05-14,Station_K2,316.8,265.1,114.4,32.2,131.8,28.9,9.49,68.1,165.5,7.97,29.02,4.92,354.0,Severe
Bangalore,2019-05-14,Station_B1,179.7,328.7,199.9,104.3,208.9,1.6,3.72,23.1,122.0,8.99,1.15,5.32,124.8,Poor
Bangalore,2019-05-14,Station_B2,374.4,484.7,34.2,138.1,69.9,18.8,7.62,94.0,198.3,2.97,11.0,2.64,336.6,Severe
Delhi,2019-05-15,Station_D1,300.8,523.1,133.9,67.2,94.4,22.2,2.66,58.9,140.0,16.26,8.15,5.54,325.0,Very Poor
Delhi,2019-05-15,Station_D2,369.7,425.6,77.8,63.1,198.7,16.9,6.09,8.7,110.1,5.62,14.09,9.57,413.6,Poor
Mumbai,2019-05-15,Station_M1,224.4,376.0,94.0,29.3,168.0,20.1,0.95,68.0,109.6,18.98,2.37,8.87,451.7,Satisfactory
Mumbai,2019-05-15,Station_M2,480.5,465.3,20.3,12.5,162.3,32.7,4.76,23.7,14.2,2.93,4.37,3.28,306.7,Very Poor
Chennai,2019-05-15,Station_C1,446.2,248.9,17.3,5.3,39.6,24.1,4.02,65.4,91.0,12.82,6.61,5.36,181.6,Severe
Chennai,2019-05-15,Station_C2,19.8,251.3,66.0,18.6,4.7,21.9,7.95,96.3,104.2,11.16,25.79,9.55,126.1,Good
Kolkata,2019-05-15,Station_K1,2.4,420.9,143.0,117.3,97.8,45.2,2.68,49.3,20.8,0.79,5.88,7.86,124.6,Good
Kolkata,2019-05-15,Station_K2,172.9,179.7,70.6,52.7,41.2,27.8,8.96,29.9,28.7,10.52,12.33,9.31,468.5,Satisfactory
Bangalore,2019-05-15,Station_B1,233.7,465.2,175.4,69.8,128.2,42.8,5.33,64.7,129.8,11.42,5.36,2.57,445.5,Very Poor
Bangalore,2019-05-15,Station_B2,363.5,37.0,102.3,86.4,61.7,24.4,6.43,92.1,46.7,9.77,1.69,1.64,384.9,Severe
Delhi,2019-05-16,Station_D1,55.7,14.6,36.1,138.8,79.8,37.5,2.43,46.2,17.7,13.5,28.87,4.48,239.3,Good
Delhi,2019-05-16,Station_D2,76.1,306.5,12.6,149.0,48.3,35.8,8.54,14.5,173.7,17.73,20.78,6.18,469.9,Very Poor
Mumbai,2019-05-16,Station_M1,412.9,221.3,196.9,105.2,221.6,23.2,5.51,99.7,12.2,16.85,5.39,2.26,100.7,Severe
Mumbai,2019-05-16,Station_M2,128.5,277.0,197.3,46.6,11.6,8.1,2.6,96.8,123.1,8.88,14.58,4.6,336.3,Good
Chennai,2019-05-16,Station_C1,127.0,356.2,81.0,88.7,64.3,14.4,8.07,86.4,167.5,16.65,14.72,1.79,43.8,Poor
Chennai,2019-05-16,Station_C2,436.5,470.0,113.2,83.2,25.1,37.2,3.9,29.3,168.6,10.33,23.89,6.67,137.4,Satisfactory
Kolkata,2019-05-16,Station_K1,128.0,282.5,84.4,146.9,76.6,43.4,9.79,73.6,175.8,19.46,2.27,9.65,372.2,Satisfactory
Kolkata,2019-05-16,Station_K2,202.8,440.4,53.7,141.7,103.3,1.9,6.44,30.6,17.8,0.9,25.72,7.13,27.8,Moderate
Bangalore,2019-05-16,Station_B1,215.6,506.0,61.2,1.5,73.0,12.3,4.72,38.2,38.1,18.29,25.01,0.93,161.3,Good
Bangalore,2019-05-16,Station_B2,155.8,316.5,58.8,119.2,141.2,5.5,9.55,69.9,57.8,15.69,9.23,2.54,25.1,Severe
Delhi,2019-05-17,Station_D1,197.6,107.6,110.4,94.3,208.4,25.8,0.74,15.6,95.6,2.45,23.62,6.07,466.7,Satisfactory
Delhi,2019-05-17,Station_D2,289.6,537.7,188.7,67.6,69.5,47.8,0.04,76.2,129.0,0.88,6.97,7.21,226.8,Severe
Mumbai,2019-05-17,Station_M1,123.7,133.9,92.7,139.2,159.8,49.4,9.01,86.4,81.8,9.85,28.16,8.92,412.6,Poor
Mumbai,2019-05-17,Station_M2,366.7,386.7,54.6,19.2,202.8,47.4,7.96,32.7,196.3,14.15,0.95,4.3,30.5,Severe
Chennai,2019-05-17,Station_C1,263.7,425.6,113.2,137.6,73.5,27.1,8.96,15.0,68.4,6.92,20.24,6.79,25.5,Moderate
Chennai,2019-05-17,Station_C2,459.1,505.0,140.4,26.9,100.4,35.3,4.53,36.2,11.4,15.04,21.53,0.59,42.3,Moderate
Kolkata,2019-05-17,Station_K1,102.3,351.1,26.4,63.7,97.9,25.4,6.23,69.6,173.1,17.22,27.95,5.87,482.5,Good
Kolkata,2019-05-17,Station_K2,389.5,462.2,153.9,19.6,103.3,11.9,4.33,85.3,164.0,16.1,20.34,8.43,257.6,Very Poor
Bangalore,2019-05-17,Station_B1,308.6,284.4,194.8,70.6,54.2,45.3,8.16,17.1,109.6,5.52,7.69,4.5,15.9,Good
Bangalore,2019-05-17,Station_B2,24.6,245.8,11.5,144.9,248.5,12.2,1.91,58.7,147.2,3.99,4.16,2.47,150.3,Very Poor
Delhi,2019-05-18,Station_D1,133.7,31.6,50.5,142.1,250.0,33.5,6.55,31.8,68.3,8.46,11.15,5.79,336.1,Severe
Delhi,2019-05-18,Station_D2,115.3,142.9,27.8,27.8,175.0,5.9,1.25,0.8,33.1,4.07,13.33,1.38,146.0,Satisfactory
Mumbai,2019-05-18,Station_M1,3.5,145.7,31.8,137.9,147.7,39.3,8.57,31.9,151.6,7.96,23.81,6.06,182.2,Severe
Mumbai,2019-05-18,Station_M2,446.1,209.7,128.9,137.2,49.6,41.5,4.18,53.6,61.8,7.72,7.12,8.06,247.0,Poor
Chennai,2019-05-18,Station_C1,95.6,493.4,70.0,81.7,243.2,26.0,7.08,38.9,117.2,13.24,6.64,9.25,200.7,Severe
Chennai,2019-05-18,Station_C2,400.8,237.2,182.6,124.5,204.9,22.8,1.0,60.5,106.2,2.61,26.21,1.88,240.1,Severe
Kolkata,2019-05-18,Station_K1,385.3,437.5,10.9,64.3,192.7,18.5,2.66,85.9,69.5,0.89,27.87,2.3,155.7,Satisfactory
Kolkata,2019-05-18,Station_K2,339.4,546.0,169.6,115.6,10.9,23.0,6.26,13.2,192.6,18.73,28.76,0.92,158.3,Very Poor
Bangalore,2019-05-18,Station_B1,10.2,294.5,51.3,55.3,115.5,36.2,2.03,75.6,58.0,7.99,5.45,7.56,226.1,Satisfactory
Bangalore,2019-05-18,Station_B2,315.5,350.5,185.9,119.7,219.8,42.1,6.37,89.7,173.8,12.4,13.3,8.64,289.2,Very Poor
Delhi,2019-05-19,Station_D1,184.2,125.3,120.4,72.3,243.5,44.4,7.33,44.8,7.2,1.52,26.68,6.21,407.2,Good
Delhi,2019-05-19,Station_D2,142.4,221.2,12.7,93.5,174.3,30.9,7.74,67.1,76.4,0.71,29.33,0.85,191.9,Moderate
Mumbai,2019-05-19,Station_M1,10.0,226.6,22.5,94.5,7.6,8.4,4.15,37.3,184.0,16.53,18.48,4.72,84.6,Poor
Mumbai,2019-05-19,Station_M2,35.3,342.7,83.3,10.6,236.5,25.7,0.87,56.2,158.4,2.43,16.74,2.76,55.9,Severe
Chennai,2019-05-19,Station_C1,473.3,26.0,87.0,79.9,100.7,45.6,7.38,89.3,83.2,8.5,9.91,2.7,289.1,Moderate
Chennai,2019-05-19,Station_C2,303.6,180.7,147.7,62.9,99.0,24.0,5.08,86.0,163.0,17.36,15.56,0.42,295.4,Good
Kolkata,2019-05-19,Station_K1,105.0,127.4,34.7,69.6,218.0,21.2,2.81,89.6,185.7,17.43,0.32,6.05,478.0,Moderate
Kolkata,2019-05-19,Station_K2,23.2,190.9,16.5,8.0,75.9,12.0,6.25,84.9,25.0,17.36,9.13,9.28,279.5,Satisfactory
Bangalore,2019-05-19,Station_B1,401.0,168.6,33.2,5.2,76.9,16.4,3.87,42.3,5.8,6.79,9.39,2.16,419.8,Satisfactory
Bangalore,2019-05-19,Station_B2,102.8,260.7,115.5,34.9,164.1,38.5,4.51,51.2,50.4,17.34,26.32,2.18,179.8,Good
Delhi,2019-05-20,Station_D1,13.3,268.0,150.2,141.5,91.9,22.9,5.02,76.0,161.1,6.37,6.46,9.43,49.9,Severe
