City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,2015-01-19 21:00:00,Station_D2,222.4,509.6,79.0,58.5,233.9,32.7,6.94,49.3,180.2,18.16,4.01,1.74,383.2,Good
Mumbai,2015-01-19 21:00:00,Station_M1,155.0,509.9,146.1,87.6,37.6,43.9,2.86,29.4,146.9,18.7,6.29,5.04,416.7,Good
Mumbai,2015-01-19 21:00:00,Station_M2,368.7,48.0,56.4,111.4,127.5,36.1,0.61,75.6,85.3,11.54,0.46,1.76,133.6,Very Poor
Chennai,2015-01-19 21:00:00,Station_C1,57.1,107.1,29.2,21.6,241.1,40.3,2.25,93.0,60.6,3.33,14.83,3.44,354.4,Very Poor
Chennai,2015-01-19 21:00:00,Station_C2,223.5,246.4,65.4,96.0,230.4,15.2,8.46,72.6,109.8,2.26,0.18,3.3,432.7,Moderate
Kolkata,2015-01-19 21:00:00,Station_K1,497.8,296.7,11.0,26.4,176.0,10.6,1.12,9.1,131.2,13.23,28.95,5.02,109.3,Good
Kolkata,2015-01-19 21:00:00,Station_K2,148.2,493.9,146.4,65.9,121.6,12.7,6.11,96.2,99.4,10.61,27.55,5.21,179.1,Severe
Bangalore,2015-01-19 21:00:00,Station_B1,475.8,446.1,151.9,60.6,135.2,37.0,8.92,76.4,184.0,15.36,14.88,4.35,0.1,Moderate
Bangalore,2015-01-19 21:00:00,Station_B2,40.5,275.0,59.0,106.2,198.1,34.0,5.32,79.2,66.4,5.21,13.72,7.18,223.1,Good
Delhi,2015-01-19 22:00:00,Station_D1,468.2,47.5,128.7,89.8,217.9,28.2,5.97,95.6,35.7,18.4,25.17,5.44,144.7,Very Poor
Delhi,2015-01-19 22:00:00,Station_D2,194.2,214.6,182.4,21.8,180.5,9.2,1.05,75.0,36.8,17.8,26.19,9.83,163.3,Very Poor
Mumbai,2015-01-19 22:00:00,Station_M1,163.3,582.1,61.9,134.2,114.9,5.2,6.07,50.5,186.7,14.65,23.47,1.6,400.0,Satisfactory
Mumbai,2015-01-19 22:00:00,Station_M2,257.2,460.9,19.9,107.2,195.7,14.3,8.83,83.5,153.6,15.58,21.07,9.7,58.3,Poor
Chennai,2015-01-19 22:00:00,Station_C1,19.8,257.8,24.6,49.8,35.1,35.8,6.51,49.2,76.6,7.96,25.19,3.67,453.3,Satisfactory
Chennai,2015-01-19 22:00:00,Station_C2,462.7,25.8,111.7,22.1,11.5,23.4,4.69,14.7,28.6,10.96,26.61,0.42,146.9,Good
Kolkata,2015-01-19 22:00:00,Station_K1,77.2,130.2,154.5,27.3,66.2,41.1,7.44,62.6,199.0,7.27,10.28,5.29,191.3,Very Poor
Kolkata,2015-01-19 22:00:00,Station_K2,464.7,304.6,126.6,23.4,220.6,16.7,5.52,24.1,86.8,8.24,29.99,7.17,98.7,Poor
Bangalore,2015-01-19 22:00:00,Station_B1,120.0,61.3,25.5,103.3,43.2,27.1,2.04,97.0,104.1,1.14,18.86,6.16,409.2,Satisfactory
Bangalore,2015-01-19 22:00:00,Station_B2,276.9,363.2,168.0,80.7,124.9,37.8,3.47,74.3,117.9,15.2,10.57,3.44,242.4,Good
Delhi,2015-01-19 23:00:00,Station_D1,59.9,134.1,147.9,147.8,23.4,49.8,5.94,20.5,117.9,0.96,17.52,7.66,482.4,Moderate
Delhi,2015-01-19 23:00:00,Station_D2,423.0,330.7,148.8,1.8,242.4,11.6,7.08,73.6,65.9,17.92,13.95,8.43,22.5,Severe
Mumbai,2015-01-19 23:00:00,Station_M1,447.7,462.1,141.7,3.3,75.9,3.3,0.81,96.8,189.5,15.49,27.74,7.05,177.4,Severe
Mumbai,2015-01-19 23:00:00,Station_M2,66.7,344.5,69.7,31.2,202.7,21.6,5.8,30.0,65.2,7.31,15.57,2.61,112.1,Satisfactory
Chennai,2015-01-19 23:00:00,Station_C1,12.1,569.9,48.0,80.7,125.7,29.2,9.42,24.2,33.6,15.27,15.44,4.89,105.2,Severe
Chennai,2015-01-19 23:00:00,Station_C2,40.2,150.3,188.0,42.5,59.3,13.4,9.15,95.0,188.8,8.8,10.39,3.38,291.3,Moderate
Kolkata,2015-01-19 23:00:00,Station_K1,28.2,310.0,172.1,10.1,36.5,19.8,8.24,79.1,120.0,7.86,22.93,1.06,296.1,Satisfactory
Kolkata,2015-01-19 23:00:00,Station_K2,332.5,57.7,167.4,109.1,189.8,4.4,3.56,93.8,5.8,2.65,5.46,9.91,435.7,Good
Bangalore,2015-01-19 23:00:00,Station_B1,11.7,269.1,115.9,61.6,175.4,10.7,3.62,6.1,83.7,9.89,15.34,1.08,159.1,Satisfactory
Bangalore,2015-01-19 23:00:00,Station_B2,473.4,173.7,78.0,66.8,107.1,9.9,6.11,98.9,187.9,4.58,24.12,6.47,416.5,Moderate
Delhi,2015-01-20 00:00:00,Station_D1,318.0,294.4,76.1,129.4,45.2,49.2,9.99,95.5,177.4,9.74,17.5,5.55,378.8,Very Poor
Delhi,2015-01-20 00:00:00,Station_D2,60.3,169.0,6.0,116.8,194.7,45.9,0.17,40.8,25.6,16.25,11.31,0.11,39.4,Satisfactory
Mumbai,2015-01-20 00:00:00,Station_M1,267.7,570.7,179.5,20.4,109.9,14.4,5.7,23.4,43.2,17.02,12.82,7.69,76.0,Very Poor
Mumbai,2015-01-20 00:00:00,Station_M2,204.3,583.4,147.6,4.3,242.6,17.2,6.66,40.5,42.6,3.91,10.23,3.67,141.1,Satisfactory
Chennai,2015-01-20 00:00:00,Station_C1,425.4,510.0,71.3,7.7,53.4,0.8,0.74,63.5,165.7,13.72,20.56,1.72,410.9,Good
Chennai,2015-01-20 00:00:00,Station_C2,305.3,298.4,126.9,128.7,1.7,21.8,0.83,76.4,102.4,11.65,22.86,7.41,174.2,Moderate
Kolkata,2015-01-20 00:00:00,Station_K1,186.0,462.8,179.3,141.1,30.0,37.5,3.3,57.5,159.7,1.43,21.91,1.01,449.6,Satisfactory
Kolkata,2015-01-20 00:00:00,Station_K2,269.8,491.0,195.2,74.5,59.6,19.4,5.08,49.7,58.7,0.68,6.91,0.85,326.1,Satisfactory
Bangalore,2015-01-20 00:00:00,Station_B1,136.9,122.8,166.7,49.3,72.0,33.3,6.32,42.7,120.2,15.24,20.26,9.7,472.2,Severe
Bangalore,2015-01-20 00:00:00,Station_B2,301.6,449.5,30.2,93.0,97.9,21.1,5.46,46.1,35.7,0.31,19.88,4.76,61.9,Very Poor
Delhi,2015-01-20 01:00:00,Station_D1,92.1,418.4,149.3,92.5,131.6,35.9,1.91,27.2,170.7,6.13,26.59,4.05,30.4,Poor
Delhi,2015-01-20 01:00:00,Station_D2,167.4,182.3,52.4,58.6,142.7,11.3,2.72,69.7,7.0,11.88,27.27,3.55,268.1,Good
Mumbai,2015-01-20 01:00:00,Station_M1,333.7,548.9,77.1,91.5,17.5,45.6,6.62,99.5,116.4,12.4,10.99,2.34,289.3,Good
Mumbai,2015-01-20 01:00:00,Station_M2,29.9,266.7,111.8,37.2,243.2,49.2,0.33,98.7,71.3,1.8,12.19,8.51,198.0,Severe
Chennai,2015-01-20 01:00:00,Station_C1,379.9,81.5,160.6,111.6,217.5,24.1,9.14,62.8,104.3,17.92,16.49,5.42,313.1,Very Poor
Chennai,2015-01-20 01:00:00,Station_C2,222.6,583.0,174.5,86.2,170.4,6.5,9.93,16.4,21.3,5.53,12.0,8.91,160.9,Satisfactory
Kolkata,2015-01-20 01:00:00,Station_K1,67.0,215.0,193.4,46.3,193.8,36.8,2.54,50.2,74.0,16.89,21.05,7.36,298.4,Good
Kolkata,2015-01-20 01:00:00,Station_K2,39.0,145.1,188.4,131.6,146.4,19.6,8.72,51.8,54.9,6.41,14.79,6.87,420.7,Poor
Bangalore,2015-01-20 01:00:00,Station_B1,234.6,55.0,57.5,68.7,74.6,34.8,4.09,43.4,79.7,14.5,15.03,0.41,287.6,Poor
Bangalore,2015-01-20 01:00:00,Station_B2,398.0,459.4,102.8,85.1,151.5,35.9,5.84,39.2,89.6,11.98,2.23,8.25,419.8,Good
Delhi,2015-01-20 02:00:00,Station_D1,437.5,397.7,82.5,32.8,52.2,9.7,8.98,70.4,68.6,2.25,9.16,2.01,322.0,Moderate
Delhi,2015-01-20 02:00:00,Station_D2,402.0,348.5,107.6,64.9,194.0,22.8,1.77,88.5,141.3,16.16,18.39,8.86,28.4,Very Poor
Mumbai,2015-01-20 02:00:00,Station_M1,163.4,292.5,185.5,107.7,63.8,16.4,1.13,57.2,91.9,2.69,2.15,2.75,397.1,Moderate
Mumbai,2015-01-20 02:00:00,Station_M2,3.1,427.8,180.9,26.7,241.4,36.8,6.12,19.5,40.7,12.77,16.33,7.02,454.1,Satisfactory
Chennai,2015-01-20 02:00:00,Station_C1,491.8,400.0,62.6,80.6,237.8,28.2,0.39,5.5,66.2,19.62,14.86,9.81,256.3,Poor
Chennai,2015-01-20 02:00:00,Station_C2,133.9,40.7,55.6,130.7,99.4,2.2,9.38,97.0,82.5,10.34,12.55,2.51,387.9,Satisfactory
Kolkata,2015-01-20 02:00:00,Station_K1,309.4,222.8,23.5,123.5,125.5,36.7,8.89,23.0,18.8,4.66,15.59,5.86,334.6,Severe
Kolkata,2015-01-20 02:00:00,Station_K2,262.6,345.1,73.8,122.5,190.4,11.5,4.12,31.9,8.8,7.52,21.05,4.56,315.1,Good
Bangalore,2015-01-20 02:00:00,Station_B1,427.4,145.0,6.1,109.5,29.2,2.5,3.02,40.8,114.4,13.27,19.25,5.96,30.8,Very Poor
Bangalore,2015-01-20 02:00:00,Station_B2,34.8,333.4,178.9,44.2,84.2,33.9,7.81,32.7,17.5,14.7,16.38,8.36,444.6,Very Poor
Delhi,2015-01-20 03:00:00,Station_D1,162.6,82.9,170.0,42.3,247.7,18.2,2.27,4.8,28.7,11.55,28.27,9.61,327.0,Moderate
Delhi,2015-01-20 03:00:00,Station_D2,422.9,301.3,3.0,74.4,10.5,26.9,3.78,99.9,168.8,14.7,13.66,5.99,392.7,Poor
Mumbai,2015-01-20 03:00:00,Station_M1,260.4,23.2,12.7,43.7,222.4,46.7,7.09,40.2,88.9,17.68,7.68,9.68,37.1,Poor
Mumbai,2015-01-20 03:00:00,Station_M2,173.9,179.4,144.5,117.1,72.1,22.5,4.47,69.4,2.6,10.49,7.31,9.97,326.3,Satisfactory
Chennai,2015-01-20 03:00:00,Station_C1,276.5,191.9,147.2,24.7,164.9,5.6,7.59,75.5,69.3,10.57,11.74,0.82,418.7,Satisfactory
Chennai,2015-01-20 03:00:00,Station_C2,184.3,589.7,110.8,56.6,239.9,21.5,6.94,28.9,93.8,13.98,2.36,0.21,313.1,Satisfactory
Kolkata,2015-01-20 03:00:00,Station_K1,131.3,583.6,16.7,67.0,59.2,41.5,2.42,40.6,150.6,9.46,6.95,9.92,133.3,Poor
Kolkata,2015-01-20 03:00:00,Station_K2,474.9,332.2,140.1,143.7,62.1,47.4,3.17,69.1,9.3,19.91,26.68,3.68,309.4,Poor
Bangalore,2015-01-20 03:00:00,Station_B1,52.1,470.2,7.5,62.7,164.7,26.2,0.87,97.1,0.8,16.22,3.49,9.44,334.5,Good
Bangalore,2015-01-20 03:00:00,Station_B2,381.5,257.8,186.3,41.4,14.9,42.9,6.05,49.3,187.8,10.1,7.69,8.08,261.7,Very Poor
Delhi,2015-01-20 04:00:00,Station_D1,37.1,129.2,136.5,67.2,237.4,1.5,4.82,40.3,88.9,17.73,12.78,1.13,269.3,Poor
Delhi,2015-01-20 04:00:00,Station_D2,176.3,506.4,87.3,17.4,141.3,45.0,1.89,66.4,160.3,10.21,21.16,3.85,9.3,Moderate
Mumbai,2015-01-20 04:00:00,Station_M1,350.4,583.5,194.2,44.9,127.4,31.8,0.72,11.9,119.0,14.7,15.42,2.65,321.9,Moderate
Mumbai,2015-01-20 04:00:00,Station_M2,39.5,454.6,48.3,13.8,72.1,30.4,9.99,78.2,185.4,5.46,20.79,5.2,188.1,Good
Chennai,2015-01-20 04:00:00,Station_C1,431.3,440.3,72.8,131.1,85.8,43.3,3.07,17.2,18.4,19.35,16.79,3.13,6.2,Moderate
Chennai,2015-01-20 04:00:00,Station_C2,202.8,557.3,136.9,11.0,230.1,37.7,2.68,5.7,190.2,6.2,21.0,7.0,169.3,Severe
Kolkata,2015-01-20 04:00:00,Station_K1,313.1,24.3,64.1,131.5,0.2,32.4,8.57,62.8,176.0,0.43,4.86,3.85,50.0,Severe
Kolkata,2015-01-20 04:00:00,Station_K2,168.6,344.9,77.7,36.1,172.0,40.2,1.97,28.3,81.1,18.11,19.7,0.85,46.2,Severe
Bangalore,2015-01-20 04:00:00,Station_B1,447.4,424.7,192.4,136.1,74.8,41.3,0.02,35.3,55.4,7.73,12.75,1.61,86.4,Moderate
Bangalore,2015-01-20 04:00:00,Station_B2,245.7,316.2,99.4,150.0,172.6,43.7,0.73,15.0,44.9,2.24,12.28,5.27,42.8,Very Poor
Delhi,2015-01-20 05:00:00,Station_D1,310.4,523.9,54.2,101.8,216.4,38.3,0.13,9.0,148.0,13.52,2.45,2.85,233.8,Satisfactory
Delhi,2015-01-20 05:00:00,Station_D2,197.7,154.0,102.8,14.2,181.4,4.7,3.74,16.5,116.5,1.12,14.02,8.25,194.4,Good
Mumbai,2015-01-20 05:00:00,Station_M1,494.6,36.3,63.2,122.6,38.9,42.8,2.9,68.9,187.0,5.51,7.59,0.08,370.8,Very Poor
Mumbai,2015-01-20 05:00:00,Station_M2,389.8,573.3,101.8,22.2,36.5,16.2,3.54,39.5,88.5,0.4,13.24,0.01,131.6,Satisfactory
Chennai,2015-01-20 05:00:00,Station_C1,490.2,260.2,157.4,26.1,41.7,3.1,7.91,28.0,94.8,7.81,22.67,1.64,465.1,Moderate
Chennai,2015-01-20 05:00:00,Station_C2,406.2,369.2,39.4,122.1,213.9,15.0,7.84,37.4,75.5,11.21,21.34,7.11,168.1,Severe
Kolkata,2015-01-20 05:00:00,Station_K1,406.0,276.4,38.1,92.3,236.6,44.3,7.47,17.7,199.8,3.23,19.39,7.86,303.7,Severe
Kolkata,2015-01-20 05:00:00,Station_K2,262.6,312.6,163.9,88.3,229.9,17.5,6.92,38.0,189.0,17.24,8.73,2.96,7.2,Poor
Bangalore,2015-01-20 05:00:00,Station_B1,373.5,531.7,14.7,47.6,148.6,42.8,5.12,90.4,117.6,0.43,20.27,4.23,57.1,Poor
Bangalore,2015-01-20 05:00:00,Station_B2,497.1,18.9,135.2,73.0,214.1,22.4,0.82,50.3,137.2,2.83,1.19,7.19,201.1,Very Poor
Delhi,2015-01-20 06:00:00,Station_D1,378.3,495.5,18.1,142.8,180.9,11.9,6.96,13.1,165.0,5.25,17.04,2.75,441.2,Moderate
Delhi,2015-01-20 06:00:00,Station_D2,5.8,67.0,110.4,107.8,26.3,10.8,5.96,44.4,2.3,4.99,6.18,7.68,56.6,Very Poor
Mumbai,2015-01-20 06:00:00,Station_M1,229.9,314.1,153.6,56.7,162.2,17.3,2.21,98.7,158.6,3.8,19.42,0.36,246.9,Satisfactory
Mumbai,2015-01-20 06:00:00,Station_M2,67.6,571.6,147.8,131.3,185.3,42.8,6.19,49.8,57.6,12.83,28.7,9.86,435.9,Very Poor
Chennai,2015-01-20 06:00:00,Station_C1,7.2,16.6,60.8,78.4,146.5,44.6,1.05,18.4,51.3,18.56,11.24,8.61,194.1,Severe
Chennai,2015-01-20 06:00:00,Station_C2,466.5,9.4,89.1,18.8,192.8,5.9,0.48,60.8,47.3,6.19,18.02,4.96,291.7,Poor
Kolkata,2015-01-20 06:00:00,Station_K1,377.6,79.3,193.1,108.6,228.2,16.2,6.33,27.1,129.5,8.43,11.7,5.38,139.3,Moderate
Kolkata,2015-01-20 06:00:00,Station_K2,242.3,449.8,91.8,52.7,61.9,35.6,9.76,35.9,104.8,9.43,9.4,5.47,10.5,Moderate
Bangalore,2015-01-20 06:00:00,Station_B1,196.5,14.4,41.7,107.7,40.4,33.2,0.3,39.4,78.3,17.36,24.62,1.64,238.4,Moderate
Bangalore,2015-01-20 06:00:00,Station_B2,396.6,133.4,34.2,116.2,202.7,48.9,0.6,97.3,95.1,13.97,18.19,9.58,437.7,Poor
Delhi,2015-01-20 07:00:00,Station_D1,123.2,9.1,58.8,89.7,67.7,17.3,3.31,67.4,144.9,9.35,2.71,2.73,276.9,Severe
Delhi,2015-01-20 07:00:00,Station_D2,262.0,412.9,81.5,132.8,9.4,15.0,9.52,19.5,103.3,3.05,16.4,9.61,459.2,Severe
Mumbai,2015-01-20 07:00:00,Station_M1,403.6,541.4,0.8,86.6,137.4,0.3,8.87,41.7,173.5,11.42,18.4,8.26,86.5,Severe
Mumbai,2015-01-20 07:00:00,Station_M2,101.2,395.3,7.2,118.0,158.6,4.1,4.5,88.7,59.0,14.07,8.39,8.57,94.5,Satisfactory
Chennai,2015-01-20 07:00:00,Station_C1,23.9,408.2,134.2,49.4,234.0,19.1,7.82,40.2,93.3,5.11,25.8,0.01,276.2,Good
Chennai,2015-01-20 07:00:00,Station_C2,275.8,304.4,134.8,77.1,224.7,49.7,8.73,32.1,132.8,5.85,1.45,4.22,11.6,Poor
Kolkata,2015-01-20 07:00:00,Station_K1,471.0,26.3,77.9,129.1,168.0,4.4,2.22,66.3,179.5,13.07,28.79,5.19,143.6,Moderate
Kolkata,2015-01-20 07:00:00,Station_K2,56.3,0.3,123.3,37.2,227.3,12.5,1.46,52.6,189.3,0.96,14.76,1.77,28.9,Good
Bangalore,2015-01-20 07:00:00,Station_B1,63.0,106.6,52.9,43.9,6.5,34.2,7.47,61.9,136.9,4.03,18.64,3.94,271.9,Very Poor
Bangalore,2015-01-20 07:00:00,Station_B2,383.2,392.5,133.5,17.1,73.7,37.8,2.4,45.0,140.4,0.1,24.32,3.86,301.6,Moderate
Delhi,2015-01-20 08:00:00,Station_D1,176.9,178.7,130.7,64.9,90.6,42.6,2.74,54.0,166.5,2.12,16.93,9.66,252.2,Satisfactory
Delhi,2015-01-20 08:00:00,Station_D2,224.4,478.3,119.1,0.9,137.0,1.2,6.87,25.8,21.3,19.7,8.48,1.12,306.8,Poor
Mumbai,2015-01-20 08:00:00,Station_M1,339.8,23.4,157.7,50.6,198.4,6.0,1.89,74.1,139.2,5.93,26.78,8.48,472.9,Satisfactory
Mumbai,2015-01-20 08:00:00,Station_M2,423.3,512.9,56.6,72.2,192.9,12.9,0.46,70.7,194.5,10.13,3.85,6.37,213.0,Very Poor
Chennai,2015-01-20 08:00:00,Station_C1,303.1,308.1,48.2,74.2,190.9,44.6,2.68,45.7,159.3,10.7,17.02,8.88,118.2,Moderate
Chennai,2015-01-20 08:00:00,Station_C2,181.8,272.3,56.4,115.0,86.2,23.0,1.66,10.8,1.7,10.89,20.64,7.14,186.6,Satisfactory
Kolkata,2015-01-20 08:00:00,Station_K1,196.5,375.1,78.3,32.7,153.0,36.9,5.52,13.9,88.6,15.52,16.87,4.02,404.1,Very Poor
Kolkata,2015-01-20 08:00:00,Station_K2,175.9,123.2,79.7,83.3,179.1,16.2,6.13,47.1,9.6,11.29,9.94,8.66,257.1,Severe
Bangalore,2015-01-20 08:00:00,Station_B1,110.3,490.3,4.5,120.5,189.4,14.4,2.26,85.3,51.1,12.39,1.83,3.8,290.8,Poor
Bangalore,2015-01-20 08:00:00,Station_B2,377.8,460.1,95.9,117.0,11.1,39.8,9.61,25.7,93.5,15.08,1.53,9.94,490.2,Satisfactory
Delhi,2015-01-20 09:00:00,Station_D1,307.9,395.5,83.4,55.0,205.7,20.2,9.45,64.3,32.6,9.12,23.95,2.37,4.1,Moderate
Delhi,2015-01-20 09:00:00,Station_D2,384.5,580.3,158.0,73.2,42.9,33.7,1.16,97.2,108.6,13.42,11.83,8.77,197.0,Moderate
Mumbai,2015-01-20 09:00:00,Station_M1,345.0,214.6,196.9,60.5,168.8,49.4,2.85,68.3,94.7,8.89,0.65,9.6,397.1,Good
Mumbai,2015-01-20 09:00:00,Station_M2,45.6,88.6,27.5,146.5,177.1,28.2,2.2,16.9,46.5,15.19,4.03,7.03,96.3,Satisfactory
Chennai,2015-01-20 09:00:00,Station_C1,117.9,360.2,25.1,48.6,39.0,47.6,0.75,16.6,147.7,14.73,17.54,8.1,490.8,Severe
Chennai,2015-01-20 09:00:00,Station_C2,328.6,11.0,131.4,140.6,236.3,39.9,7.67,14.2,166.4,4.31,5.76,0.09,256.2,Satisfactory
Kolkata,2015-01-20 09:00:00,Station_K1,302.1,309.4,159.4,12.8,102.4,17.3,9.62,99.4,161.7,15.99,8.71,9.62,11.4,Satisfactory
Kolkata,2015-01-20 09:00:00,Station_K2,154.8,259.6,99.5,47.3,66.3,29.2,6.89,71.5,50.1,18.31,1.52,6.9,454.9,Very Poor
Bangalore,2015-01-20 09:00:00,Station_B1,223.6,375.3,139.8,106.5,141.8,35.6,8.47,40.7,56.2,17.09,16.35,7.53,451.4,Moderate
Bangalore,2015-01-20 09:00:00,Station_B2,66.7,389.4,190.1,68.8,210.6,46.8,2.98,65.2,100.5,19.31,12.92,4.7,320.3,Severe
Delhi,2015-01-20 10:00:00,Station_D1,234.0,573.2,25.0,67.7,238.5,26.3,5.86,90.3,166.8,6.43,13.45,6.65,359.5,Very Poor
Delhi,2015-01-20 10:00:00,Station_D2,244.0,374.0,17.1,110.5,47.3,0.5,4.02,37.8,18.7,6.92,15.85,5.81,17.7,Severe
Mumbai,2015-01-20 10:00:00,Station_M1,392.1,540.4,113.8,132.9,182.0,24.8,5.77,13.9,189.0,6.01,11.51,5.99,59.1,Very Poor
Mumbai,2015-01-20 10:00:00,Station_M2,238.0,153.6,37.3,1.0,59.2,44.3,3.63,5.9,135.7,19.39,23.1,1.51,128.2,Severe
Chennai,2015-01-20 10:00:00,Station_C1,96.3,20.0,182.2,112.6,60.3,31.1,2.08,49.6,142.2,1.61,1.35,3.29,423.9,Very Poor
Chennai,2015-01-20 10:00:00,Station_C2,381.2,404.2,2.2,130.5,116.6,6.4,7.11,31.8,197.6,15.05,1.55,9.87,7.0,Very Poor
Kolkata,2015-01-20 10:00:00,Station_K1,373.8,497.4,29.6,21.0,97.6,25.3,6.03,5.9,126.6,4.63,14.55,2.89,165.1,Satisfactory
Kolkata,2015-01-20 10:00:00,Station_K2,191.7,487.2,159.3,98.8,52.6,8.4,3.65,96.7,12.0,19.09,15.95,6.95,161.4,Poor
Bangalore,2015-01-20 10:00:00,Station_B1,299.5,550.9,108.1,103.3,216.9,4.6,5.0,18.6,120.5,11.22,23.83,8.63,229.6,Moderate
Bangalore,2015-01-20 10:00:00,Station_B2,38.3,333.6,72.2,47.8,213.9,49.7,1.07,34.2,116.4,6.05,13.15,5.81,55.4,Very Poor
Delhi,2015-01-20 11:00:00,Station_D1,84.0,540.3,4.0,5.3,199.6,23.1,5.87,98.6,10.4,18.04,10.97,4.05,67.0,Poor
Delhi,2015-01-20 11:00:00,Station_D2,204.6,524.1,180.9,141.0,116.4,39.9,8.67,75.5,19.8,2.72,0.03,6.83,339.1,Very Poor
Mumbai,2015-01-20 11:00:00,Station_M1,433.8,559.4,100.7,31.9,91.5,17.8,3.08,76.7,99.7,9.47,4.5,2.24,432.3,Satisfactory
Mumbai,2015-01-20 11:00:00,Station_M2,358.4,196.2,156.4,100.7,118.6,0.3,5.71,26.6,81.5,4.7,24.64,4.74,403.6,Satisfactory
Chennai,2015-01-20 11:00:00,Station_C1,169.8,205.7,52.3,139.0,232.9,17.9,7.01,23.6,5.5,0.38,28.93,5.78,142.8,Poor
Chennai,2015-01-20 11:00:00,Station_C2,274.6,414.2,31.5,148.8,96.8,44.7,9.48,19.9,187.3,18.56,12.2,3.51,165.4,Very Poor
Kolkata,2015-01-20 11:00:00,Station_K1,235.1,436.2,11.3,146.1,172.9,20.8,5.24,99.1,178.7,3.71,19.39,0.5,215.5,Poor
Kolkata,2015-01-20 11:00:00,Station_K2,266.9,375.6,50.0,147.2,222.8,5.5,1.1,19.2,70.6,15.74,5.05,5.96,59.9,Poor
Bangalore,2015-01-20 11:00:00,Station_B1,151.3,494.6,43.0,20.1,60.7,14.0,2.2,46.7,59.6,9.81,26.92,8.87,245.0,Good
Bangalore,2015-01-20 11:00:00,Station_B2,263.6,373.8,113.2,83.5,188.7,35.4,4.71,60.5,55.2,9.21,3.63,2.42,37.2,Good
Delhi,2015-01-20 12:00:00,Station_D1,28.8,189.1,48.8,6.2,31.0,9.2,7.6,7.8,132.7,0.2,29.64,2.67,495.2,Poor
Delhi,2015-01-20 12:00:00,Station_D2,384.9,320.8,12.6,105.5,104.5,14.1,4.17,20.3,181.4,2.21,21.9,5.0,216.3,Very Poor
Mumbai,2015-01-20 12:00:00,Station_M1,38.3,4.8,155.2,112.5,28.4,32.2,6.82,3.7,198.3,4.85,6.89,0.19,328.8,Severe
Mumbai,2015-01-20 12:00:00,Station_M2,460.6,556.0,156.8,12.6,238.4,6.2,7.92,14.6,20.6,7.55,16.6,2.44,330.7,Poor
Chennai,2015-01-20 12:00:00,Station_C1,44.6,274.4,112.6,34.0,188.3,1.7,0.65,74.3,124.2,6.17,1.0,1.92,343.1,Good
Chennai,2015-01-20 12:00:00,Station_C2,94.4,468.1,69.7,117.9,138.3,7.6,7.24,29.9,98.7,18.47,25.86,8.33,91.5,Good
Kolkata,2015-01-20 12:00:00,Station_K1,266.3,42.2,11.6,130.6,68.4,17.8,1.45,80.6,156.4,3.29,18.2,6.92,194.4,Good
Kolkata,2015-01-20 12:00:00,Station_K2,309.9,115.2,0.6,124.4,223.9,27.2,2.04,21.9,178.6,12.53,26.25,3.98,396.7,Satisfactory
Bangalore,2015-01-20 12:00:00,Station_B1,340.9,423.5,34.4,93.9,18.6,40.9,3.16,5.1,54.1,2.99,27.89,1.49,103.4,Good
Bangalore,2015-01-20 12:00:00,Station_B2,44.8,511.4,72.9,120.4,192.9,9.1,8.95,16.3,198.3,16.09,2.17,9.12,116.9,Poor
Delhi,2015-01-20 13:00:00,Station_D1,396.3,378.3,160.3,24.8,223.6,18.7,7.43,47.3,82.8,4.04,14.11,3.22,413.5,Satisfactory
Delhi,2015-01-20 13:00:00,Station_D2,336.9,201.9,94.5,141.6,77.6,3.2,7.18,90.3,7.4,13.28,14.33,4.06,37.9,Satisfactory
Mumbai,2015-01-20 13:00:00,Station_M1,196.7,550.9,192.0,50.6,220.6,43.7,8.59,57.7,98.3,7.71,4.91,9.24,470.3,Poor
Mumbai,2015-01-20 13:00:00,Station_M2,50.8,207.6,162.3,42.7,43.2,10.6,1.97,5.3,97.6,13.67,8.01,8.94,65.4,Severe
Chennai,2015-01-20 13:00:00,Station_C1,449.4,496.5,82.6,115.2,59.3,22.1,1.4,2.8,181.7,11.2,18.84,4.74,296.8,Very Poor
Chennai,2015-01-20 13:00:00,Station_C2,70.6,474.9,26.1,12.9,22.3,24.3,8.36,42.7,81.0,14.71,12.53,1.83,44.2,Severe
Kolkata,2015-01-20 13:00:00,Station_K1,204.4,350.0,15.4,127.4,127.5,14.2,3.78,34.6,19.3,14.94,9.22,1.88,277.2,Satisfactory
Kolkata,2015-01-20 13:00:00,Station_K2,281.6,545.7,125.7,17.5,140.2,28.9,2.0,13.2,89.3,4.84,9.43,3.84,153.6,Moderate
Bangalore,2015-01-20 13:00:00,Station_B1,293.6,3.6,38.9,133.8,83.0,25.5,2.87,65.2,177.1,8.75,15.41,7.13,413.6,Satisfactory
Bangalore,2015-01-20 13:00:00,Station_B2,386.0,70.2,159.8,96.6,40.6,37.7,2.03,74.2,4.8,15.46,12.8,2.3,123.2,Very Poor
Delhi,2015-01-20 14:00:00,Station_D1,83.9,252.7,18.1,37.8,17.6,9.6,0.05,22.1,182.2,11.17,27.31,6.03,125.9,Satisfactory
